Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue USD,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL
click,9/4/2018 7:23,9/4/2018 7:24,9/18/2018 12:39,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.29}",2.29,EUR,2.680833,SDK,,,Apple Search Ads,,mahjong,MTQ_DE_06_Aug_2018,176032220,Mahjong Lines_DE,176304661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU,DE,NW,Essen,45355,276002,80.187.123.74,FALSE,,,de-DE,1536053041495-1005365,,D78E39FB-2021-4480-80B8-7284CFC84BA0,,93ac7780-b013-11e8-a44b-0b82a6c3756b,,ACDF63DF-B27C-49F6-8C2B-31DA05FA955D,ios,iPhone 6s,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/18/2018 0:57,8/19/2018 13:06,9/18/2018 12:39,af_purchase,"{""af_currency"":""AUD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.99}",2.99,AUD,2.152045,SDK,,,Facebook Ads,AudienceNetwork,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,EN Tier1 KW MAtch3Games - VALUE,6.10E+12,Promo Video (For GP) Vertical,6.12E+12,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,AU,AU,QLD,Wakerley,4154,36301,123.211.216.118,TRUE,,,en-GB,1534589871964-5132275,,7A56B214-3DAF-4A1B-B573-43A015817CB1,,bbab44e0-a3b0-11e8-bcdf-e794c75de823,,D918D1AC-D460-443F-A23B-EA7494CD67A9,ios,iPad Pro (10.5 inch),11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/18/2018 0:57,8/19/2018 13:06,9/18/2018 12:38,af_purchase,"{""af_currency"":""AUD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.99}",2.99,AUD,2.152045,SDK,,,Facebook Ads,AudienceNetwork,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,EN Tier1 KW MAtch3Games - VALUE,6.10E+12,Promo Video (For GP) Vertical,6.12E+12,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,AU,AU,QLD,Wakerley,4154,36301,123.211.216.118,TRUE,,,en-GB,1534589871964-5132275,,7A56B214-3DAF-4A1B-B573-43A015817CB1,,bbab44e0-a3b0-11e8-bcdf-e794c75de823,,D918D1AC-D460-443F-A23B-EA7494CD67A9,ios,iPad Pro (10.5 inch),11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/18/2018 0:57,8/19/2018 13:06,9/18/2018 12:38,af_purchase,"{""af_currency"":""AUD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.99}",2.99,AUD,2.152045,SDK,,,Facebook Ads,AudienceNetwork,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,EN Tier1 KW MAtch3Games - VALUE,6.10E+12,Promo Video (For GP) Vertical,6.12E+12,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,AU,AU,QLD,Wakerley,4154,36301,123.211.216.118,TRUE,,,en-GB,1534589871964-5132275,,7A56B214-3DAF-4A1B-B573-43A015817CB1,,bbab44e0-a3b0-11e8-bcdf-e794c75de823,,D918D1AC-D460-443F-A23B-EA7494CD67A9,ios,iPad Pro (10.5 inch),11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,9/17/2018 13:24,9/17/2018 13:51,9/18/2018 12:37,af_purchase,"{""af_currency"":""JPY"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":600}",600,JPY,5.35363,SDK,,,Facebook Ads,AudienceNetwork,,MTQ - iOS - AEO - Asia (5 June 2018),6.12E+12,JP - iOS - AEO - Match3Games,6.12E+12,Expeditions General Video,6.12E+12,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,AS,JP,13,Tokyo,100-0001,392001,60.144.157.240,TRUE,,,ja-JP,1537223126966-7785224,,65552422-7BE9-45FC-8A5F-EC4D2F3A6498,,d7f14360-ba80-11e8-a384-d5b49061c8c9,,A2523610-2009-4CD5-BB5E-B365E3513754,ios,iPhone 5s,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,%E3%83%91%E3%82%BA%E3%83%AB%E3%83%88%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,1/11/2018 8:17,1/11/2018 8:18,9/18/2018 12:35,af_purchase,"{""af_currency"":""CAD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.79}",2.79,CAD,2.142077,SDK,,,vungle_int,,,MTQ_iOS_PUSH_T1,,,,,,,559dc525d0a88f366100000a,,Bejeweled Blitz iOS,,,,,CPI,5,USD,,,,,,,,,,,,,,,,NA,CA,NS,Halifax,b3n 0a1,None,156.57.146.101,TRUE,,,en-CA,1515633432851-14770,,26571131-7A32-4F8C-8778-6A12DD099D7A,,ee8dfb90-f6a7-11e7-be24-d5d7c41d97e5,,80DC6D0D-CD47-4693-B5DA-0C4A930DE0B4,ios,iPhone 8 Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,https://app.appsflyer.com/id1098189387?pid=vungle_int&c=MTQ_iOS_PUSH_T1&af_sub1=Bejeweled%20Blitz%20iOS&idfa=26571131-7a32-4f8c-8778-6a12dd099d7a&clickid=5a571d3b9342640bf649584a&af_siteid=559dc525d0a88f366100000a&vungleappid=56f01762dab76d9476000090&af_cost_model=CPI&af_cost_value=5&af_cost_currency=USD
click,4/8/2018 13:40,4/9/2018 2:47,9/18/2018 12:35,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":9.99}",9.99,USD,9.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,VA,Hampton,23663,544,68.10.79.101,TRUE,,,en-US,1523180451407-3330464,,4FBDAE64-37FD-4A43-A852-74D3E7BF1EB4,,554f9650-3ba0-11e8-aca5-93f1ffc60d76,,A42C8F82-CD94-46A2-8DDA-657CFAEA3344,ios,iPhone 6s Plus,12,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/974.2.1 Darwin/18.0.0,,
click,7/10/2018 0:30,7/10/2018 0:30,9/18/2018 12:34,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,USD,1.99,SDK,,,Apple Search Ads,,matching games,MTQ_US_9_nov_2017,87532439,Board Puzzle Lines_US,87579750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,AL,Birmingham,35216,630,216.170.64.50,TRUE,,,en-US,1531164633351-4712777,,F5014B97-2E9F-40A2-A67F-F60DFEE9F309,,80d4da10-83d8-11e8-a009-eb1001fa7289,,606B6BEF-E4C9-47F5-874D-3E2E1A8A2C20,ios,iPhone 8 Plus,11.0.1,435,v4.8.4,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,,,TRUE,Mahjong%20Treasure%20Quest/2.17.1 CFNetwork/887 Darwin/17.0.0,,
click,7/10/2018 11:45,7/10/2018 11:53,9/18/2018 12:33,af_purchase,"{""af_currency"":""AUD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":14.99}",14.99,AUD,10.789016,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_AU+CA+UK_purch_11_dec_2017,1015277688,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AU,AU,VIC,Point Cook,3030,36213,101.160.5.216,TRUE,,,en-AU,1531259486338-5427432,,4984DF12-C193-440F-BB14-7B783FA7194E,,d21bc570-8437-11e8-8342-1b3325f0d394,,63B0041F-34EC-47FC-A0F3-53C7722D7FB7,ios,iPhone 8,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,9/17/2018 13:24,9/17/2018 13:51,9/18/2018 12:32,af_purchase,"{""af_currency"":""JPY"",""af_content_id"":""com.gleragames.mahjong.starterpack"",""af_revenue"":600}",600,JPY,5.351425,SDK,,,Facebook Ads,AudienceNetwork,,MTQ - iOS - AEO - Asia (5 June 2018),6.12E+12,JP - iOS - AEO - Match3Games,6.12E+12,Expeditions General Video,6.12E+12,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,AS,JP,13,Tokyo,100-0001,392001,60.144.157.240,TRUE,,,ja-JP,1537223126966-7785224,,65552422-7BE9-45FC-8A5F-EC4D2F3A6498,,d7f14360-ba80-11e8-a384-d5b49061c8c9,,A2523610-2009-4CD5-BB5E-B365E3513754,ios,iPhone 5s,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,%E3%83%91%E3%82%BA%E3%83%AB%E3%83%88%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,6/14/2018 1:02,6/14/2018 1:05,9/18/2018 12:32,af_purchase,"{""af_currency"":""JPY"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":1200}",1200,JPY,10.70726,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_JP_purc_13_Dec_2017,1016138549,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,JP,14,Odawara,250-0011,392001,60.110.217.211,TRUE,,,ja-JP,1528970658603-952604,,AEDCE55E-2654-487B-A543-BF81C854432A,,f9372170-6f6e-11e8-9226-45daf706da4f,,A6CDB830-B131-4B91-A7FD-4B642D3F023C,ios,iPhone X,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,%E3%83%91%E3%82%BA%E3%83%AB%E3%83%88%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/31/2018 9:39,8/31/2018 9:45,9/18/2018 12:30,af_purchase,"{""af_currency"":""AUD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":14.99}",14.99,AUD,10.789016,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_AU+CA+UK_purch_11_dec_2017,1015277688,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AU,AU,VIC,Apollo Bay,3233,36203,124.168.237.235,TRUE,,,en-AU,1535744422610-2321888,,B00DD449-167E-4D75-A209-6CBF9C697356,,9191e2a0-ad02-11e8-be27-a93260929c54,,479E1107-E0D0-486A-95BE-CD3AE2713C04,ios,iPhone 8,11.3,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/897.15 Darwin/17.5.0,,
click,6/3/2018 20:00,6/3/2018 20:04,9/18/2018 12:30,af_purchase,"{""af_currency"":""JPY"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":600}",600,JPY,5.35363,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_JP_purc_13_Dec_2017,1016138549,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,JP,23,Meito-Ku,465-0092,392003,1.75.250.104,FALSE,,,ja-JP,1528088623776-2271930,,22F9898A-2DCA-44D4-B91E-FB8C9E3E8D8D,,59b2a010-6769-11e8-9762-95d8d83d70d4,,A027DC19-2098-4C67-A602-B4344604BF58,ios,iPad Air 2,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,%E3%83%91%E3%82%BA%E3%83%AB%E3%83%88%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,9/11/2018 9:02,9/11/2018 13:12,9/18/2018 12:30,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":5.49}",5.49,EUR,6.413611,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_DE-AT-CH_purc_4_Dec_2017,1006590854,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,EU,AT,9,Vienna,1210,None,84.112.76.196,TRUE,,,de-AT,1536663808820-2488100,,E2268A8F-700D-4EA5-9D17-BB38FEFF2577,,56537640-b5c4-11e8-97b9-8fb17718e248,,D3FA1983-4023-451F-9127-92861C4BA304,ios,iPad Air,11.4,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/901.1 Darwin/17.6.0,,
click,8/18/2018 0:57,8/19/2018 13:06,9/18/2018 12:29,af_purchase,"{""af_currency"":""AUD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.99}",2.99,AUD,2.152045,SDK,,,Facebook Ads,AudienceNetwork,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,EN Tier1 KW MAtch3Games - VALUE,6.10E+12,Promo Video (For GP) Vertical,6.12E+12,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,AU,AU,QLD,Wakerley,4154,36301,123.211.216.118,TRUE,,,en-GB,1534589871964-5132275,,7A56B214-3DAF-4A1B-B573-43A015817CB1,,bbab44e0-a3b0-11e8-bcdf-e794c75de823,,D918D1AC-D460-443F-A23B-EA7494CD67A9,ios,iPad Pro (10.5 inch),11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,6/4/2018 18:58,6/4/2018 19:00,9/18/2018 12:29,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":5.49}",5.49,EUR,6.413611,SDK,,,Facebook Ads,Facebook,,MTQ - iOS - Value - DE (13 March 2018) ,6.11E+12,DE - iOS - AEO PURCHASE - Puzzle Games,6.11E+12,Sea Game Find 5 Differences Video,6.11E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,EU,DE,BW,Karlsruhe,76137,276004,84.134.163.166,TRUE,,,de-DE,1528145932187-1147360,,3B56FB85-6076-4EF3-8B28-0BB45086DE85,,9c6f8fd0-6829-11e8-b06a-510f0e26c55a,,1F7C67E0-455C-4372-B28E-2D1163B0DAB7,ios,iPhone 6s,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,FALSE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,9/9/2016 4:18,9/9/2016 4:28,9/18/2018 12:28,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins5"",""af_revenue"":54.99}",54.99,EUR,64.241255,SDK,,,applovin_int,video,,MahjongTreasureQuest_iOS_CPI_ie,,,,Video_Portrait_Long_Mahjong_15sec_NoVoice_HD_AppStore_Vid_CreativeSet1_Graphic,,INTER,01b760d632a75cd775e6c50ae0031f3d,,,,,,,,2,,,,,,,,,,,,,,,,,EU,TR,34,Karlitepe Mah.,34240,None,85.102.68.71,TRUE,,,en-IE,1473398300000-2917745,,E7C20177-9D59-4EC9-95BE-1E6677A8CD96,,e7de3500-7645-11e6-b1d8-8b5c5431845d,,039C90AA-EE48-45DF-8D25-053F3064771F,ios,iPad Air 2,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,http://app.appsflyer.com/id1098189387?pid=applovin_int&af_click_lookback=7d&c=MahjongTreasureQuest_iOS_CPI_ie&clickid=105b898b54ec083f14&idfa=E7C20177-9D59-4EC9-95BE-1E6677A8CD96&af_ad=Video_Portrait_Long_Mahjong_15sec_NoVoice_HD_AppStore_Vid_CreativeSet1_Graphic&af_ad_type=INTER&af_channel=video&af_siteid=01b760d632a75cd775e6c50ae0031f3d&af_cost_value=2
click,4/12/2018 19:47,4/12/2018 19:57,9/18/2018 12:28,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.29}",2.29,EUR,2.675259,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_IT_purc_4_Apr_2017,1342727224,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,EU,IT,MI,Milan,20127,None,188.219.56.50,TRUE,,,it-IT,1523569732297-4457851,,6CD70DC3-8F8B-456C-B1DB-AAB4AC79F4FC,,af81c7c0-3e8b-11e8-b5f8-7d5d0ff2cfdf,,9AE9EB75-459C-4DAD-ABBD-4E20DC839D2D,ios,iPhone X,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,9/5/2018 5:27,9/5/2018 5:29,9/18/2018 12:27,af_purchase,"{""af_currency"":""CNY"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":68}",68,CNY,9.903153,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_CN_purc_2_Nov_2017,972342676,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,CN,BJ,Beijing,100077,156001,119.90.25.244,TRUE,,,zh-Hans-CN,1536154085135-4238364,,903417B0-D5CB-4A76-8FC1-875F63E288FC,,a7846aa0-b0cc-11e8-a372-a7dc38f8ba54,,C29A72FA-032F-4E91-94DC-8D2B151BC0B4,ios,iPhone 6s Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,9/9/2018 8:55,9/9/2018 9:01,9/18/2018 12:24,af_purchase,"{""af_currency"":""KRW"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":12000}",12000,KRW,10.667141,SDK,,,Apple Search Ads,,,MTQ_KO_06_Aug_2018,176261232,Search Match On_KO,176363808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,KR,41,Jonam-Dong,429-300,410107,223.33.165.94,FALSE,,,ko-KR,1536515752532-6300466,,41D8E4D7-326B-4668-9060-4CA4F7BE099F,,ecf916d0-b40e-11e8-baa2-558c07c4e639,,2372005F-1FBB-4436-9783-BFADC0719BA2,ios,iPhone 6s,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,,,TRUE,%EC%A7%9D%EB%A7%9E%EC%B6%94%EA%B8%B0%20%EB%A7%88%EB%B2%95%20%ED%8D%BC%EC%A6%90/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,8/30/2018 4:00,8/30/2018 4:04,9/18/2018 12:20,af_purchase,"{""af_content_id"":""com.gleragames.mahjong.coins3"",""af_currency"":""USD"",""af_revenue"":9.99}",9.99,USD,9.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,MO,Kansas City,64105,616,136.61.83.195,TRUE,,,en-US,1535583783000-4523939,,8090C717-5EA4-4FCD-BEBE-E8B4D909C754,,c4687b20-ac09-11e8-9eea-451e371d20bb,,25C944F9-962C-4EBC-BD9D-547948B325BC,ios,iPad 4,10.3.3,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/811.5.4 Darwin/16.7.0,,
click,9/9/2018 8:55,9/9/2018 9:01,9/18/2018 12:19,af_purchase,"{""af_currency"":""KRW"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":12000}",12000,KRW,10.667141,SDK,,,Apple Search Ads,,,MTQ_KO_06_Aug_2018,176261232,Search Match On_KO,176363808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,KR,41,Jonam-Dong,429-300,410107,223.33.165.94,FALSE,,,ko-KR,1536515752532-6300466,,41D8E4D7-326B-4668-9060-4CA4F7BE099F,,ecf916d0-b40e-11e8-baa2-558c07c4e639,,2372005F-1FBB-4436-9783-BFADC0719BA2,ios,iPhone 6s,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,,,TRUE,%EC%A7%9D%EB%A7%9E%EC%B6%94%EA%B8%B0%20%EB%A7%88%EB%B2%95%20%ED%8D%BC%EC%A6%90/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,8/18/2018 13:00,8/18/2018 13:03,9/18/2018 12:18,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins4"",""af_revenue"":19.99}",19.99,USD,19.99,SDK,,,Facebook Ads,Facebook,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,EN Tier1 KW - Value - iOS - Simulation Games,6.11E+12,Promo Video Vertical,6.11E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,OK,Stillwater,74074,650,107.204.126.149,TRUE,,,en-US,1534579268950-6765004,,BFED2F01-69C8-4324-AFEF-F4954AEE2E66,,10bbb480-a2e7-11e8-a2e3-97e78ad98a67,,EED4DB92-5818-4E44-870D-C6F14A98BEAF,ios,iPhone 7 Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,9/9/2018 8:55,9/9/2018 9:01,9/18/2018 12:17,af_purchase,"{""af_currency"":""KRW"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":12000}",12000,KRW,10.667141,SDK,,,Apple Search Ads,,,MTQ_KO_06_Aug_2018,176261232,Search Match On_KO,176363808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,KR,41,Jonam-Dong,429-300,410107,223.33.165.94,FALSE,,,ko-KR,1536515752532-6300466,,41D8E4D7-326B-4668-9060-4CA4F7BE099F,,ecf916d0-b40e-11e8-baa2-558c07c4e639,,2372005F-1FBB-4436-9783-BFADC0719BA2,ios,iPhone 6s,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,,,TRUE,%EC%A7%9D%EB%A7%9E%EC%B6%94%EA%B8%B0%20%EB%A7%88%EB%B2%95%20%ED%8D%BC%EC%A6%90/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,7/5/2018 19:10,7/6/2018 22:07,9/18/2018 12:12,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":9.99}",9.99,USD,9.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,FL,Ormond Beach,32174,534,184.91.44.209,TRUE,,,en-US,1530803426767-9937252,,5E1ED2A8-F5D8-4116-8C11-436522291C15,,063b2360-8169-11e8-b4d0-0d9241a5614f,,9D1C3378-EEE6-4331-ACFC-208A597BF877,ios,iPhone X,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,6/3/2018 7:13,6/3/2018 7:24,9/18/2018 12:08,af_purchase,"{""af_currency"":""AUD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.99}",2.99,AUD,2.152045,SDK,,,Apple Search Ads,,mahjong free,MTQ_AU_9_nov_2017,87673365,Mahjong lines_AU,87676170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU,AU,QLD,Sinnamon Park,4073,36304,49.197.83.248,FALSE,,,en-AU,1528046010314-9130664,,12FF2DFD-292B-4F9B-8242-BE6FD7359932,,14488e70-66ff-11e8-a1b7-9b14870d4713,,4825C250-57C8-4C32-9AD6-63C3901E1D36,ios,iPhone 8,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
